review_id,prof_ID,rating,misc_d,arousal,style,hook_score,review
4591,359,2.0,0.76,0.027233768344961023,0.0825,0.03717501256145729,"she is one of the rudest professors i have ever taken. she will not let you eat or drink in class unless it's from a water bottle. no sodas or coffee. she goes over activities in class, but her tests are nothing like what she goes over. she will call you out if you're caught on your phone or you're talking while she is talking. beware of her!!"
19755,240,1.5,0.64,0.02353808533001011,0.13999999999999999,0.037139499688965176,"i didn't take her for a class but i did attempt to be a part of her research. had a meeting with her and she was completely rude. my freshman year i got a c in calc while working two jobs and being a full time bio major. she wouldn't let the c go. i even told her i would quit my jobs to be more available, nothing. wasted 45 mins in her office."
8968,1072,1.5,0.68,0.0449151239416481,0.06,0.03696140249384487,"i generally love all my teachers because i check them on here. this teacher, however, was extremely inappropriate. he made jokes about handicapped kids the first day. he spent at least two months looking at uncovered people, mostly women and even admitted to going to an adult site for some of his material. won't take again."
7449,175,5.0,0.61,0.008093258093861251,0.19833333333333333,0.03692768374916821,"she is the nicest woman ever, low homework... she is very understanding.. i got a kidney infection in the middle of semester and was out for 2 weeks.. i tried to come back and she said you dont look so well go home and rest nicest woman ever! no tests, midterms, and finals! sooo nice! just engage in dicsussion you will make her day!"
6538,1033,3.5,0.72,0.03212024649716615,0.08000000000000002,0.03672987896282656,i am being very honest and speak with concern. he is showing symptoms of senility. he forgets things he has said 10 20 minutes ago. 30 kids show up and 25 leave within the first hour. last week it was just me and 1 other dude in class left at the end of the lecture. i don't leave because i genuinely feel bad and surprised that he doesn't notice.
14518,1143,5.0,0.88,0.012403293214367504,0.09125,0.03660390893205044,"i had him in 1990, then transferred to ut austin. i had great profs at ut austin, but weber is still my all time favorite and most memorable. he is truly inspiring!"
6951,1330,1.0,0.61,0.058788516042065496,0.051250000000000004,0.0365542098574952,her accent makes it very hard for her students to understand her. she yells when she talks so it makes it worse. she always seems to be in a bad mood. she gets irritated when you ask questions. she also rushes you to finsh your lab. i would not recommend taking her for chemistry 1030 lab!
8102,355,2.5,0.64,0.06421989207990172,0.020000000000000004,0.036464584744909684,"he gets bored with his own lectures and dismisses class early. you only need the access code really, no point in buying the book since you can get the code separately. he tries to tell jokes, i don't think he realizes we're laughing at him not with him, but whatever. overall easy class to pass, worth putting up with bosworth's strangeness."
11924,803,1.0,0.7,0.05016015104049564,0.03333333333333333,0.036209618860374305,"she's horrible, annoying to listen to, and picks favorites, it's very hard to get a good mark in her tests, even if u have asked her for help and she does, you'll still do bad... not recommended"
11402,476,3.5,0.69,0.0418963963381496,0.06,0.03604951276326782,i was really scared to take his class after hearing all of the stories about him. he really isn't that bad. the problems on the test come straight from the homework. the multiple choice questions can kill you. i don't sense any malice in him as others suggest. i can't say the same for brennan.
4512,1205,1.0,0.67,0.05381227946631367,0.03333333333333333,0.03590987430633479,the proverbial one trick pony. typical never built a thing professor. ask to see his work. its laughable...
10885,329,3.5,1.0,0.0,0.10250000000000001,0.035875,loved him! he totally reminded me of the father off of my big fat greek wedding! he was a little random at some points but you just had to pay really close attention.
5502,65,4.5,1.0,0.0,0.10250000000000001,0.035875,i am in doctor a's collegiate chorale. it really does prepare its ' singers for sophomore year and beyond hopefully for st. olaf choir! i love doctor a's warmups and his choice of repertoire for fall semester. what a wonderful director!
8981,1072,5.0,0.65,0.0465581551292573,0.0625,0.03586217278678914,doctor wolf is hilarious! you have to take him unless you are easily offended. he says anything and does anything! he makes you keep a journal but besides that haven't done any literature lol. we've read one story so far.
1774,553,1.0,0.79,0.043918686898170196,0.020000000000000004,0.035753439901403186,i can not believe this man is still teaching. he is a joke. don't ever ask him a question because he'll barely give you an answer and then make you feel like a complete idiot. they need to get him out of there.
19448,1102,1.0,0.65,0.06799112268060485,0.0,0.035630527117069544,"whatever you do, do not take a class with her. truly terrible woman, doesn't care one bit. save yourself the pain and suffering, take another professor"
19871,1239,5.0,0.78,0.03724916585052397,0.04000000000000001,0.03530438943646704,my favorite professor this semester. and not just cuz she's beautiful. by the way though she is. she's very laidback and extremely nice really wants u to feel comfortable with speeches. great sense of humor. i wanna make out with her.
15066,965,5.0,0.7,0.010970037869846686,0.13999999999999999,0.035122173432804805,"i am a recent graduate, and nina was my saving grace at cmu. she provided creative outlets through choir, and challenged me to be the great musician that i became over my years as a vocal student. i had several voice teachers, but nina was the one that taught me the most about music and responsibility. do yourself a favor and join her choirs."
12178,992,1.0,0.72,0.010779409895815245,0.13333333333333333,0.03509612089046716,"i have an idea, shake up a magic eight ball because it will give you more accurtate responses to your questions than she will. and i agree with the rest... the anti christ was more polite than her. did i mention she lied to every question. i would of chosen a different nearby nursing program if i knew this one was so messed up"
3978,314,1.0,1.0,0.0,0.1,0.034999999999999996,"let me just say, i took his class last semester, not only was it one of the worst experiences of my life, but even now, one semester later, i still run and hide when i see him on campus. please don't waste your time or your sanity."
15949,413,2.0,1.0,0.0,0.1,0.034999999999999996,likes controversy... nothing gets done though... great personality but... nothing gets done
18603,1243,1.0,0.62,0.05767857848648095,0.04000000000000001,0.034992656866832526,"i do not like professor larkin. she is not helpful at all. if a student ask for help, ignores. she is so rude and strict. she does not care about students. i have never seen these type of professor."
16930,863,2.5,0.72,0.018166475302996688,0.11125000000000002,0.03488711745841179,"i hated this class. i have never not liked a professor, but i cannot stand this man. if you have any conservative values, run! all he does is talk about how horrible conservatives are and how wonderful liberals are. even when you can prove him wrong, he will ignore any arguments against his teaching. unfortunately, i can't type enough for stories."
17247,370,2.0,0.68,0.03711758070030656,0.07125000000000001,0.034796912717368504,where do i start? feth is awful. grouchy. rude. boring. she disrespected everyone in our class and made us all feel stupid. she was completely inappropriate at times. don't bother asking questions. or making light conversation. good luck if you don't understand something. i didn't use the book at all. just notes. hardly went b c she was so mean.
10353,931,5.0,0.88,0.02027344771932276,0.0625,0.034794098844525743,great teacher! very funny and will answer any question you have without hesitation. highly recommended! a
10028,1153,4.5,0.67,0.020538215308178585,0.1225,0.03477698902564166,"i would be lying if i said he was easy. but his personality is the besy! he hates kids, which will become apparent through his sarcasm and comments. he is a genius. and i personally think he is very attractive. as for papers, be prepared to cry and know your topic won't pass him off before you pick it. but if you get on his good side he will help!"
9053,449,3.5,0.82,0.024811808265132462,0.0625,0.034666896436314425,"glenda williams is an adviser for the tcf department. she is not in on mondays and fridays, which is terrible! even during registration she will be out of her office on those days. tcf department is severely slacking with this!"
11303,385,1.0,0.75,0.04239825455030182,0.03125,0.03464258877792963,"he's not really a professor, just a glorified lab attendant. either way, he thinks way more of himself than he should, and is terribly rude and condescending. unfortunately, there's no way to avoid him if you take photography. just beware!"
11065,560,2.0,0.73,0.025194194773352368,0.08666666666666667,0.034633200792157544,he used to be such a great guy. i looked forward to class with him. but lately he's just grouchy and mean and sometimes hurtful. no need to crush unsuspecting former students emotions... he'll be your best friend until you do something he thinks is beneath you... then he'll make you feel like a loser
2780,735,1.0,0.65,0.05187173603982195,0.04000000000000001,0.03451986942826054,the worst class i have ever taken. attend tutoring twice a week in addition to seeking outside help. very condescending. after asking to go over a homework question during the allotted time he responded by saying i can't believe you asked to go over that. overall rude and not helpful at all.
6434,369,1.5,0.77,0.040124581181568114,0.03125,0.034501231681407694,"who are you people? this broad is crazy, biased, and drives people away from theatre she once told an advising student she should drop out of college because she was a bad actress. sure, she knows her stuff, but it's overshadowed by her."
13399,450,3.0,0.6,0.07417947055830663,0.0,0.0344755024923366,"this isn't a hard class as long as you attend and go to labs. he will never let you out early and he really loves what he teaches, but is a little odd. he expects everyone in the class to love the subject as much as him. eye clicker is the way he tracks attendance, but attendance is required. he does let you make up missed labs. just really boring."
6180,1337,5.0,0.61,0.015397795365841366,0.1625,0.034432583171558756,ms mitchell is awesome! she is so nice and willing to help if needed. she makes her classes interesting and fun. i have taken 3 of her classes and i wish i could take more! the only time i have ever looked forward to going to school is when i was in her class.
17895,1000,5.0,1.0,0.0,0.09791666666666667,0.034270833333333334,wonderful! very practical.... she gives it to you like it is....
5675,344,4.0,0.64,0.0488130060130016,0.051250000000000004,0.03417625907865682,doctor shingle was a great person. sometimes her lectures were really boring and i'm a science major but not that bad. she tells really good stories and is corny in a funny way! she is great to talk to and really smart.
9212,387,2.0,0.74,0.01866119763508666,0.1,0.03415921964442947,"dude. just dont. hes annoying. for the final group project, i told him my group wasnt working well together and he sent all of us an angry email. i really couldve cussed him out but i needed my grade. but srsly, just say no. he looks like one of the angry beavers too. that is the only thing that will get you through his class."
3333,1234,5.0,0.69,0.027408915059609972,0.09125,0.034014815978382976,"i had sue for language, thought and culture. it was at 9 30 in the morning and her great energy made it a lot of fun! the class literally changed the way i view the world, and culture's role in absolutely everything. it also was why i decided to go abroad."
7698,844,5.0,0.83,0.004327143893114609,0.11583333333333333,0.033928268425547935,"my favorite professor at denison! there's no one better than mark. that man knows what he's talking about... and as a young alum, he's got some crazy denison stories!"
7699,844,5.0,0.83,0.004327143893114609,0.11583333333333333,0.033928268425547935,"my favorite professor at denison! there's no one better than mark. that man knows what he's talking about... and as a young alum, he's got some crazy denison stories!"
18751,905,2.0,0.86,0.035466774036361184,0.020000000000000004,0.03386857685869668,"watched him kick a mentally handicapped man out of his class before he turned to the man's mom and said don't try to back me in a corner. he's a disgusting man and the people who think he's funny don't know when they're being insulted. he loves to fail students, makes him feel powerful. he'll withdraw you for challenging him, plan to hate science."
1399,306,4.0,0.74,0.01809186634354408,0.1,0.033796799245792424,"i'm a conservative grassroots activist and i expected the worst walking into a condit class. there are rumors. her class challenged me intellectually more than any other class i've had at vcu. were this a sword battle, i would bow and compliment her on a well fought engagement. take condit, especially if you're conservative."
11326,174,4.5,0.91,0.01776784797321583,0.06,0.03365377464196299,"he comes across pretty strong at first. scary, even. i thought that he would eat me alive if i ever asked a question. not true, he is incredibly helpful and respects you for trying and actually asking for help. great guy, great teacher. he is too funny."
7201,955,5.0,0.78,0.04883394684309727,0.0,0.03364059977282166,"awesome teacher, very willing to help, but has her favorites"
10553,1030,5.0,1.0,0.0,0.09583333333333333,0.033541666666666664,good easy going guy... realy boreing tho you will fall asleep!! a
16413,310,1.0,0.74,0.041734091263854134,0.03125,0.03352926386844516,it is a huge discredit to ccsu and to doctor craine that this woman is allowed to continue teaching. she is horrid both as a teacher and as a person. what goes around comes around and this woman is surrounded by bad karma!
6711,755,5.0,0.75,0.04053866644559656,0.03125,0.033434750873492056,"doctor schbig was awesome in the fact that he was incredibly easy. made an a no problem. he will put you to sleep while talking, and has a dry, old since of humor, but its funny. not a bad teacher for biology. would recommend because he's incredibly easy!"
7802,202,5.0,0.78,0.04849277351778346,0.0,0.033405573197416626,he had this peter parker clark kent quality about hom that was sooooo sweet. his class was awesome.
992,1358,5.0,0.6,0.031104516002395242,0.11583333333333333,0.033298136675593344,"i definitely agree she's not the best teacher, but she is entertaining and the material is pretty intersting. her appearcen clothing are great but yea, what is going on with that couch blazer.... its looks like an old couch that she made into a jacket!!"
16319,653,5.0,0.62,0.03608858383031706,0.09125,0.033209551022522446,"this guy is so great i honestly have never experienced anything like this in my entire life. whether he is cycling around campus or lecturing, jon fisher exudes charisma and biology. i learned so much about both biology and myself. it really hurt when he left us to ogilvie, a nice, smart but extremely annoying lady. where have you gone jon?"
3412,1016,1.0,0.81,0.027528979182230733,0.051250000000000004,0.03314506332384621,he's a name dropper. what more do i have to say? anyone who takes his advice to heart is a fool.
8859,20,4.5,0.66,0.03810426270311944,0.06666666666666667,0.03294201171945106,"he was very nice, and definitely helpful, and his sense of humour really grows on you... he was overbearing during the male reproductive unit, but otherwise pretty good... his exams are brutal though"
4033,702,5.0,1.0,0.0,0.09375,0.032812499999999994,so attractive so smart and sooooo brittish what more could ya ask for!!!
16884,541,2.0,1.0,0.0,0.09375,0.032812499999999994,she's hard! dont take her unless your really good in biology! she is a very nice lady though!
5010,625,1.5,1.0,0.0,0.09375,0.032812499999999994,"eaaaasssyyyyyyy!!! but talks very fast, gets kind of mad when you ask questions cause you are confused. anyways would recommend if you need credit units. easy a."
5876,1139,5.0,1.0,0.0,0.09375,0.032812499999999994,he is gneiss as schist. we love you mr coleman!! you know who this is from!
9646,1226,5.0,1.0,0.0,0.09375,0.032812499999999994,extremely nice and gentle always smiles really good at teaching classical guitar! you will love it!!
19048,1223,3.5,1.0,0.0,0.09375,0.032812499999999994,he has a thought to offer.. you just have to listen closely he talks fast!!!
4281,75,1.0,1.0,0.0,0.09375,0.032812499999999994,wow he so hard!! and makes you feel stupid if you don't have to take him don't! profanity
18251,546,5.0,1.0,0.0,0.09375,0.032812499999999994,"jason is the best!!! seriously, value every second you have with him. hes wonderful."
4932,582,1.0,0.85,0.0277562172394148,0.04000000000000001,0.032722730602608975,this woman is terrible. she won't return emails and she's not easy to talk to. i dropped the class. i haven't spoken to anyone who likes her.
4036,702,3.0,1.0,0.0,0.09333333333333332,0.03266666666666666,"hi, i'm katherine jones... let me push my book in your face. it's fantastic."
717,178,1.0,0.85,0.01247045849065629,0.0825,0.03240083487624988,"she is crazy. this class is super hard. you have to be very serious about biology and read a lot. i dont recomend her. she makes no sense!! she should retire, shes too old."
5396,1187,2.5,0.75,0.005309343769570666,0.12708333333333333,0.03233858614077613,this class was so boring!!! he has very distracting mannerisms... he will say ya know 25 times every 5 min.
7748,467,4.5,1.0,0.0,0.09125,0.0319375,i loved doctor blythe! after taking 211 with him i just had to take 212 because i loved him so much. very nice guy.
18670,168,5.0,1.0,0.0,0.09125,0.0319375,i had him several years ago but what he says still haunts me to this day as i pursue a career in film how bad to you want it?
18613,1243,5.0,0.66,0.004512975435958196,0.15625,0.031742497776952525,"larkin is soo nice! if you're a beginner, you will know how to swim, dive, and tread water by the time she's done with you emoji attendance is mandatory!!! but it's worth it, classes are fun, the water's cold, and you make great friends!"
17484,533,1.5,0.67,0.05760465492647082,0.0,0.031591466265634645,"he honestly doesn't care about the student's opinions. he'll tell you that on day one. if you disagree with him, you're wrong. he has this habit of looking around with closed eyes, and then when he asks a question to stare at you incessantly. he grades like an english teacher. he's not. he's been reprimanded by the school before. love the subject tho"
17149,567,2.0,0.67,0.05056705378088112,0.020000000000000004,0.031570845096669006,"you have to attend class to understand what she makes you read. she lives, breathes and bleeds russia. shes a great person and i like her as a person, but as a professor no thank you."
16465,676,1.0,0.6,0.06769494013505495,0.0,0.031461765091869105,"the reviews are most definitely correct about her. she is very defensive, and wont let you get a point across. she is very funny but rude at time. the class is a easy grade tho. the book is not really needed buy an online book for cheap."
12154,302,2.0,0.72,0.05139591769670195,0.0,0.0313998352663481,"she was rude and arrogant, and cared way too much about the lart program. she scoffed at anyone who had a differing opinion about that class. the information was pointless, yet we did so much work."
19031,1223,4.5,0.64,0.007500633260160216,0.15375,0.03139232422920203,my mytsagogue! kemenyffy initiated me into the real world! best teacher of my life!
12182,992,1.0,0.88,0.009063751432433658,0.0825,0.031318939102301054,"not helpful and usually rude. acts like she hates her job. never gives you the time of day and always acts to busy to help you, which i thought was her job!! she needs to find something where you dont deal with people."
3408,1016,5.0,0.64,0.01208470664175252,0.13999999999999999,0.03127536980057729,paul was the voice that i needed when i was just coming into my own as an artist and photographer. he made me concentrate on mediums outside of my comfort zone and was critical but encouraging. i wouldn't ' be where i am without him.
10406,1263,2.5,0.75,0.030013270894339583,0.051250000000000004,0.031144939294159155,"much emphasis on unknown female only authors? glanced over and skipped prominent male authors to spend time solely on female issues. hard grader, hard tests. journals she doesn't collect. everyday let the class go early, i felt robbed, unprepared. verbose, but lacking in the clasics of the period. need some new perspective, a universal pc view."
11335,174,2.0,0.62,0.06343577781792648,0.0,0.030968616470009844,holy cow this is a law class not an army english class. get a life man. this man may be the biggest jerk on campus. he is also a big fat liar.
13629,647,5.0,0.82,0.023523371866292966,0.051250000000000004,0.030786421358804418,mr verdi's opening questions were always brilliant case in point his opening question for the illiad why are these men fighting? along with gisela berns the best tutor in st. johns. my only regrets at st. johns not choosing his wittgenstein preceptorial and missing the chance to enroll in his nietzsche preceptorial. ah.. st. johns profanity
1478,373,3.0,0.87,0.02392106653729019,0.04000000000000001,0.03077226206709157,"personally, i didn't like his teaching style. i hate sitting in circles and having discussions, especially when the people are all super against corporations and they get into these big tyrades about how bad they are. there was too much focus on that, and it got to be quite annoying. should have dropped"
2758,284,2.5,0.6,0.0661830299708686,0.0,0.03075909274544645,"if you can get to him on a good day he can be kind and helpful, but on a bad day he is rather condescending and makes you feel like a complete idiot. he makes really weird and boarding on inappropriate jokes. his tests are really tough and there is never enough time for examples in class. he is also a very slow grader when it comes to lab reports."
6451,1363,3.0,0.73,0.02423111794519886,0.07125000000000001,0.03066707047893821,"every conversation turned into some kindof race speech about how the african americans suffered. got pretty annoying and i dont think i learned very much. she is nice, but, eh?"
7288,897,4.0,0.71,0.009599276063444925,0.11791666666666667,0.030433380413613494,"she is seriously a very intelligent woman. she will keep ya entertained for hours with her stories about her trips to geneva, paris, australia, switzerland... i dont think theres a place this woman hasnt been to. knows the subject... definitely recommend!"
18100,1020,2.5,0.75,0.007815650963021205,0.11125000000000002,0.030367062330708943,"as crazy as it seems, she actually helped me out with the final. all her crazy rambling on about all this weird stuff was exactly what i needed to know for the final. i just took the final and believe i did extremely well!"
14753,453,5.0,0.7,0.005694851819085766,0.13125,0.03023910739008111,my experience with doctor greg detweiler made me choose a different career path. originally i pursued music as a hobby. i graduated from msu with a degree in political science. through his support and guidance i now coach voiceover and have a successful career in the arts. it started with concert choir and ended with practice!
11044,351,1.0,0.67,0.05495032294078765,0.0,0.03013578113931039,"he was nothing but a bully, disguised as a teacher. yelling and taunting kids were his main teaching methods. if you can switch out of his class."
15672,72,3.0,0.76,0.0040846731845847655,0.11791666666666667,0.030050410555595215,his lectures are either really intriguing or extremely boring! profanity he doesn't find that medium or balance and he almost seems biased most of the time... i'd be careful about taking him... but he does his job
8113,396,3.0,0.67,0.04770210029869977,0.020000000000000004,0.02999965121658287,dude is huge and i mean huge and is a rude guy but he knows alot about politics
16072,601,3.0,0.85,0.002377080184730114,0.10250000000000001,0.029976674076999384,i definitely agree about her voice! it was like nails on chalkboard to me. she's a nice lady but you can tell she lives and breathes astronomy so much that her social skills took a back seat! she would ramble on and on about the easiest topic leaving us to figure out the harder stuff ourselves. she nit picks to the smallest detail on the homework.
12255,980,5.0,0.8,0.02080137584808536,0.06,0.029910629743787772,"you were a great friend, owen. we had a lot of great times. you were my sounding board when i got frustrated. you were a credit to our department. i am going to miss you very much. until we see each other again, dude."
18205,711,5.0,0.6,0.02910062244665353,0.1,0.02979127718609021,i took kathy's photography class in 2000 2001. she was excellent at motivating individuals with photographic art. i wasn't the best photographer but i did enjoy the projects and they surprisingly came out well. i always admired my classmates and their creativity with her projects. she was excellent thanks kathy
5913,162,1.5,0.74,0.03267376385986409,0.04000000000000001,0.029711214463817047,she was very rude and demeaning to all of my work that i submitted. she doesn't really teach very well. do not take
2625,1221,5.0,0.81,0.04063799579234455,0.0,0.02962509893261918,"whoever gave grout a emoji must be a terrible design, grout is the greatest man on earth, and a modle teacher"
12014,69,5.0,1.0,0.0,0.08458333333333333,0.029604166666666664,"never forget to pay attention to the a ness of the piece and when in doubt squish. eww, no... don't do that, did i say that?"
16281,474,5.0,1.0,0.0,0.08458333333333333,0.029604166666666664,"i had her for aerobic walking... she's awesome, she would let us play basketball, tennis, anything if the weather was nice. besides how hard can aerobic walking be?"
5666,846,4.5,0.84,0.003282164061209129,0.1,0.029472393648971095,"he's very.... colorful... rainbow colorful. he's got 6 rings on at all times, three on his left and three on his right. an earing. and he runs around like a chicken with its head cut off... but god is it a great class."
13362,694,1.0,0.63,0.04096477117573351,0.051250000000000004,0.029453903864509124,do not take! she is unhelpful and super rude if you ask her a simple question she gives you a condescending answer and makes you feel stupid. she doesn't make things clear and there are way too many quizzes the last few weeks you will have two a day. i really feel like she sets people up for failure
10035,1153,3.0,0.67,0.020972650964779852,0.09333333333333332,0.029416801396145806,he was very mean to me... i worked very hard but he gave me an c.
741,1010,5.0,0.67,0.04660336383441286,0.020000000000000004,0.02939708366382782,professor grobstein was an incredibly engaging and downright lovely professor. i am very grateful to have had the opportunity to share stories with him. he will be greatly missed. rebekah
3,787,4.0,0.62,0.031944564881063946,0.08000000000000002,0.029264246504417984,i overall enjoyed this class because the assignments were straightforward and interesting. i just didn't enjoy the video project because i felt like no one in my group cared enough to help.
13104,283,4.0,0.67,0.04241291856390656,0.03125,0.029258363763666077,buddy likes his flow charts. how's those working for you at the lc there dave?
10002,537,1.0,0.8,0.04072924087302627,0.0,0.02914347240449588,she makes one mistake per minute on her videos. what a waste of space. extremely rude and full of herself. don't plan to learn anything.
19198,225,1.0,0.6,0.026703558998881077,0.10250000000000001,0.029083886019878956,"take my word for it. do not take her. she is such a rude person, doesn't care about her students, doesn't thoroughly teach. if you don't understand something, too bad. when you ask questions, she will either laugh or not even acknowledge you. i learned by asking other students, not the arrogant professor! please don't take her! please please please"
15017,849,5.0,0.78,0.042056501544812976,0.0,0.028971771232414602,"very enthusiastic, brilliant ask him about his nasa project someday, sense of humor, challenges you with the material but willing to talk it through"
14645,1352,4.5,0.64,0.056538187994049874,0.0,0.028947552252953535,"he'll spend the first hour talking about current events. digresses so much it's insane funny old guy with good stories and one liners. study guide has everything you need to know, so show up if you want. easy a."
8962,1181,3.0,0.82,0.02796539615442877,0.03125,0.028887018028720034,it's a good thing fys 114 3 is no longer being offered because it was awful! he was so unclear and never taught. it was like he didn't even care. he worked with a professor that he hated.
3697,63,5.0,1.0,0.0,0.0825,0.028874999999999998,anthony is one mean shut your mouth!. i'm talkin ' about anthony and we can dig it!
7162,1301,5.0,1.0,0.0,0.0825,0.028874999999999998,mr mcdonald puts the fun in mafunmatics! i highly recommend! profanity d
19867,1239,5.0,1.0,0.0,0.0825,0.028874999999999998,"she is the best, super supportive and sweet and will do anything to help you! i highly recommend her!"
15637,1041,3.0,1.0,0.0,0.0825,0.028874999999999998,the most unhappiest women i have ever seen! she does not know to smile!
4070,1390,5.0,1.0,0.0,0.0825,0.028874999999999998,"she rocks my world!! she's very friendly, intelligent, and really cares about you."
16877,783,5.0,1.0,0.0,0.0825,0.028874999999999998,i love salvo! he's so nice! and a good director.
17209,800,1.5,1.0,0.0,0.0825,0.028874999999999998,has her favorites and is a tuff grader if you stand up to her or ask questions that she does not like and ay to stuck on napoleon i mean hello there is more to history!!
8097,355,1.0,1.0,0.0,0.0825,0.028874999999999998,"i am miserable! he doesn't have any idea about what is going on, so we definitely don't. he has worn the same outfit every class. he will bore you and confuse you. do not waste your time! profanity ps everybody faied the midterm."
1852,260,1.0,1.0,0.0,0.0825,0.028874999999999998,"what a dart, can you say pompous idiot? his way or the highway and frankly his way blows! sorry to all the members of daniels fanclub but you went to art school to be creative not to become little dart i mean daniels"
11836,772,1.0,0.87,0.0065639258358603835,0.0825,0.028758049621967378,"doctor perdue has her good moments but i would avoid her if you have the chance! she is super opinionated and shoots down others opinions before they even try to share. very intimidating, does not like to answer many questions and rarely answers emails. she does allow for make up exams. the study guides she gives don't help much. read the book!"
18318,971,1.0,0.78,0.0088141437737582,0.09375,0.028675651951256494,"two words drag queen! she always sits there sucking on her teeth, and sighing throughout the student's entire speech. she is a mess in a designer dress, despite shoddy attempts at professionalism, and is always complaining about her medication! she is an attendance hound, but missed 5 days herself last semester. avoid at all cost!"
15337,916,3.0,0.71,0.024467227321823496,0.06666666666666667,0.02859700251587282,yeah.... up to date on current events.... so he reads the newspaper. this guy uses discussion of current events as a crutch because he doesnt know the real material very well. course was way too easy. a waste
11780,1058,5.0,0.87,0.0015747515634279119,0.09583333333333333,0.02849634051224346,great class!! radhika is fantastic. she has great energy and is brilliant... but not condescending
11758,837,2.0,0.66,0.04609939027614091,0.020000000000000004,0.02847117806716406,"this professor is very knowledgeable and her tests in j210 were cake, but she was very rude to me and other students. she promotes class conflict and makes assignments more difficult than they need to be. her personality is very abrasive."
13127,870,1.0,0.62,0.03475593442251273,0.06666666666666667,0.02835851180571696,"everyone has pretty much said it all, but here it is again. she is very unclear, runs about four weeks behind in her grading throughout the whole semester. so it is hard to tell how you are doing. she gets mad very easy and does not have a sense of humor at all. terrible teacher... do not take her class..."
325,307,3.0,0.6,0.06092008970092702,0.0,0.028313099143338277,"class structure is great honestly just do the online homework, exams, and papers. if you try to speak with her outside of office ours even if it's before or after class she won't talk to you and is quite rude about it. feedback through e mails are short and obviously rude. lectures and powerpoints are very non specific and all over the place."
9187,88,1.5,0.79,0.00438889658357004,0.10250000000000001,0.0282719939258433,"im withdrawaling from his class, im so over it. i tried its just not me. if yer in to it and can stay awake for 2hrs in the morning watchin the great train robbery then try it out but im outa here!!"
10928,774,3.0,0.6,0.04675893449699126,0.04000000000000001,0.02823820097281854,"upon meeting doctor iten she can seem rather intimidating but you need to go introduce yourself. i struggled at the beginning but then realized that if i just start preparing at least a week in advance, it is so possible to do well. doctor iten and the lab manual both put on a scary front but she makes a way bigger deal of it than it really is."
6013,712,5.0,0.6,0.0058414373964764555,0.15625,0.028131307980022155,"she is an awesome teacher!!! there is nothing bad to say about mrs johnson. if you speak up and say you need help, she will go above and beyond to help! she truly cares and wants her students to succeed. she is an exceptional teacher and person. take her if at all possible!"
14631,1352,4.0,0.68,0.04313027533258774,0.020000000000000004,0.028110169152307445,wayy cool. funny if you actually listen to what he has to say. actually knows what hes talking about. easy a if you attend class. just sit in the front so you can hear him. i recommend
1319,1306,4.0,0.64,0.022072419385355625,0.09375,0.028101078725302077,"a total bore. he has a powerpoint presentation for everything. wanna know the history of the magazine? powerpoint presentation. send an e mail? powerpoint presentation. chew gum while walking? powerpoint presentation. still, he's smart and a"
8912,1305,4.0,0.62,0.045814865090657936,0.03333333333333333,0.0280618220873809,you read you're ok. he doesnt lecture to much... but it's still fun.
19091,1098,5.0,0.7,0.008929289078831042,0.11125000000000002,0.02803376031455704,"just when i thought i couldn't take another minute of stupid multiple regression, dukes assured me that i could! wonderful professor and a truly decent human being."
3619,580,4.5,0.64,0.03676574245131772,0.051250000000000004,0.02800806013507467,she reminds me of chris rock. her crude humor will keep you on the edge of your seat wondering what she will say next? this class is everything you wanted your tenth grade health class to be like. very easy b if you show up. you might not like her if you are easily offended or are uber sensative.
283,621,5.0,1.0,0.0,0.08000000000000002,0.028000000000000004,"his enthusiasm was contagious, and i even appreciated his quirks. i still display those brass and copper mobiles in my living room. judging from the other ratings, i was very lucky to get on his good side."
13731,13,1.0,1.0,0.0,0.08000000000000002,0.028000000000000004,"gives you a zero on your project if you are missing a newline or have entered an extra newline, even if the project is 99 percent functional. is unwilling to help you, even if you meet him in person. i met him in person and asked what i could do differently, so he asked me what i could do differently. wtf."
14317,315,2.0,1.0,0.0,0.08000000000000002,0.028000000000000004,"sometimes, i would love to get inside the little man's brain to see what goes on, but then i realize that a. it would drive me insane or b. i would get lost and wouldn't be able to get back out again and c. it really isn't that worth it."
8626,1250,1.0,1.0,0.0,0.08000000000000002,0.028000000000000004,"i heard she was gone, i hope so. she is not to be trusted. she'll be nice until you screw up and then you'll wish you never knew her. i have not been the same since she screwed with my life."
3060,103,4.5,0.78,0.004622530753946583,0.10250000000000001,0.027897831569057886,she was a great teacher! i took her in a mini over christmas break. she was good. i would suggest her to anyone!
6033,1103,3.5,0.66,0.010009387645179956,0.12,0.02788673333364871,didnt respond to emails quickly at all. i had to go out of town for a family emergency and asked to take a proctered test from my laptop but she said no so i failed the midterm for reasons out of my control. i still passed her class but she was not very helpfull or sympathetic towards my situation at all. not a good online teacher to take.
16477,676,3.0,0.75,0.028874754044281255,0.04000000000000001,0.02784796963751788,"do not challenge her, and if you don't agree with her, you will become her enemy. she can be very rude and disrespectful in a sneaky way, so that it doesn't bring everyone's attention to her, only to the person whom she is attacking. i got an a in her class but i would not take another class taught by her. she seems to have issues with foreigners"
